Price,Close,High,Low,Open,Volume
Ticker,GM,GM,GM,GM,GM
Date,,,,,
2024-12-24,53.0672721862793,53.18628206510052,52.085465276385385,52.263976311481656,4541100
2024-12-26,53.73173141479492,53.93007743207964,52.70033515142285,52.928431747202815,6071900
2024-12-27,53.83090591430664,54.40610902226137,53.31520775021698,53.36479709500579,5884400
2024-12-30,53.216033935546875,53.652392152414606,52.492074179247034,53.29537385668773,7246800
2024-12-31,52.829261779785156,53.77140254503851,52.51190965847771,53.444131041926376,4734400
2025-01-02,50.944976806640625,53.02760421801359,50.597874129646186,52.87884376608144,10167700
2025-01-03,51.341670989990234,51.53009762500642,50.04250817544063,51.07390443509212,8949900
2025-01-06,53.08710861206055,53.9499132329053,51.817700135142765,52.323478892934794,9728200
2025-01-07,51.54993438720703,53.25570489228595,51.49042944523833,53.25570489228595,9093300
2025-01-08,50.578041076660156,51.32183579837575,49.893751294610624,51.32183579837575,7243700
2025-01-10,49.43755340576172,50.41936408478118,49.34829788948722,50.35985914621968,7847700
2025-01-13,49.51689147949219,49.68548312443365,48.61442075216898,48.63425573095069,7950900
2025-01-14,50.51853561401367,50.994563777007414,49.784660281407476,50.01275687306268,7170100
2025-01-15,51.27225112915039,52.511909020168844,51.192911208220096,51.76811428555777,7518900
2025-01-16,51.411094665527344,51.58960571301919,50.73672043792166,51.2325836180355,6415400
2025-01-17,50.54829025268555,51.75819375492951,50.31027427831387,51.50034658390113,9620000
2025-01-21,53.44412612915039,53.612721556110905,50.86563943476721,51.36150255162054,12962100
2025-01-22,52.32347869873047,53.00777227707687,51.99621098211165,52.888766178591446,7778100
2025-01-23,53.771400451660156,53.90032214501645,52.30364600197054,52.601163131221654,7452900
2025-01-24,53.463966369628906,54.14825617630436,53.265620346739645,53.74164853179244,6619600
2025-01-27,54.465606689453125,54.60445154956581,53.63256022759068,53.81106748146434,12075400
2025-01-28,49.6259880065918,50.55820942389393,48.31690951287568,50.55820942389393,33776700
2025-01-29,49.36813735961914,50.191272060483875,48.71359810844665,49.864000543329695,15123000
2025-01-30,49.090450286865234,50.56812409139291,47.364844915232176,50.03259099849278,16443200
2025-01-31,49.05078125,51.302000375600855,48.77309910022677,49.25904286232992,20564000
2025-02-03,47.503692626953125,48.822686676031935,45.986348772501024,46.115274254425806,28555900
2025-02-04,48.168148040771484,48.53508572736677,46.72022849203482,46.77972965123982,9746700
2025-02-05,47.41443634033203,48.38632767215026,47.34501580114042,48.30698775128233,10719400
2025-02-06,47.533443450927734,47.98963665622797,47.047495883100446,47.5929483928461,9218400
2025-02-07,46.9979133605957,47.9202192126934,46.81940230643899,47.2954305231449,9608500
2025-02-10,46.1846923828125,47.20616923675772,46.05576690762066,47.007827008013976,9017200
2025-02-11,46.31361770629883,46.452458779218865,45.87725572496672,45.976430622149245,7058500
2025-02-12,47.29542922973633,47.59295016728507,45.87726021779459,46.03593628569052,10572400
2025-02-13,47.4937744140625,48.22765357946351,46.95824127578089,47.741706002177786,7748300
2025-02-14,47.96979904174805,48.2772355500758,47.52352145970308,47.989634021298436,5630000
2025-02-18,47.73178482055664,48.306984070478585,47.20616734269574,48.29706847269345,6967300
2025-02-19,47.40451431274414,47.57310974361041,46.82931505109936,47.335093777427275,6836000
2025-02-20,47.4937744140625,47.51360939508802,46.373122576503384,47.39460329207071,5801800
2025-02-21,45.907012939453125,47.69211958521744,45.549990853673116,47.53344352299696,6775700
2025-02-24,46.1846923828125,46.52187946806658,45.659078666997665,46.28386349718437,8127100
2025-02-25,46.32353591918945,46.63097244310534,45.31197460964295,46.33345530103536,7903500
2025-02-26,48.05905532836914,49.774741364051074,47.76153819661622,48.50533291756631,17082000
2025-02-27,47.23591995239258,48.52516325541385,47.16649942106233,47.404511590441686,14881100
2025-02-28,48.723514556884766,49.08053663296071,46.74006194147232,47.126834596176046,21380500
2025-03-03,46.98799133300781,50.08217620986406,46.35328713089734,49.56647809986544,16880500
2025-03-04,44.845863342285156,46.03593184514469,44.042563698033014,46.03593184514469,20786800
2025-03-05,48.07889175415039,48.6640104368866,45.847507524194015,46.31362010727722,27954200
2025-03-06,46.809478759765625,47.93013045767798,46.00617915244406,47.37476240757643,14332000
2025-03-07,47.16741180419922,47.545229413488435,45.77545837924564,47.50545834034677,13824400
2025-03-10,47.80373764038086,47.90316153054876,46.50126343962294,46.54103451280142,21621600
2025-03-11,48.002586364746094,48.53948448487941,45.765514656968975,47.724196432578466,21879900
2025-03-12,47.62477111816406,48.45994468250326,46.66034346370214,48.22132203864424,10041800
2025-03-13,46.83930969238281,48.986898324895044,46.60068704753556,47.495517224739935,14189900
2025-03-14,48.06224060058594,48.46988460659179,47.36626201178181,47.5154016353749,14143900
2025-03-17,48.718448638916016,48.98689768859037,48.00258450645107,48.231262483704434,14102400
2025-03-18,48.390342712402344,49.54368104954925,47.913101224330276,49.06643576869899,19265400
2025-03-19,49.503910064697266,49.92149494520532,48.4201729983782,48.54942708686897,13291600
2025-03-20,49.155921936035156,49.692820066827366,48.4698879640974,48.52954457622268,12906900
2025-03-21,49.513851165771484,49.752473807723185,48.45994429516186,48.69856314433534,37624900
2025-03-24,51.16431427001953,51.59184382970925,50.17006018567662,50.468335652423825,16024400
2025-03-25,52.287818908691406,52.456840271057466,51.20408187838913,51.20408187838913,14836200
2025-03-26,50.65724563598633,52.98380031199948,50.35897017347762,52.38724559420379,20510100
2025-03-27,46.92879104614258,48.12189664251821,45.9941898291389,46.71999860979083,35799000
2025-03-28,46.411781311035156,46.86913728301989,45.54678131310258,46.640459297027526,18820100
2025-03-31,46.759765625,46.998388260041494,45.347926728737015,45.39763867147705,15878600
2025-04-01,46.98844909667969,47.49552083321304,46.23281761734775,46.73988556110255,14065600
2025-04-02,47.70431137084961,47.9926459707691,46.600688710506915,46.600688710506915,12305600
2025-04-03,45.636260986328125,47.50545581112981,45.586545251158796,46.68022694765655,18871200
2025-04-04,43.926143646240234,44.47298260788718,42.48447453442326,44.204533562836176,26717400
2025-04-07,43.27988052368164,45.08942271421789,41.36096977336928,41.5101094081146,25522100
2025-04-08,42.23591232299805,45.139136171705644,41.699014216399085,44.681776418244525,16415600
2025-04-09,45.47718048095703,46.03396030401184,41.40073672890732,41.6194738266949,23918100
2025-04-10,43.47873306274414,44.20453812940469,42.375110361116946,43.90626264612726,17437900
2025-04-11,43.37930679321289,43.68752313220383,42.5043621363808,43.25005270017696,10735600
2025-04-14,44.8806266784668,45.60643167123499,42.862292194566486,43.617923594792316,22020900
2025-04-15,44.28407669067383,44.612178557843926,43.87643267826356,43.94603015895959,9799300
2025-04-16,43.96591567993164,44.80108924077085,43.63781002009777,44.10511064127513,9877000
2025-04-17,44.31390380859375,45.01982329140597,43.67758180759241,44.01562834472166,11707500
2025-04-21,44.13493728637695,44.433212746969005,43.51850082878295,44.21447943201657,6424600
2025-04-22,44.900516510009766,45.387702704169854,44.482931594539856,44.84085989660898,8438500
2025-04-23,45.57660675048828,47.147526209876816,45.41752625089478,46.23281428540876,9032800
2025-04-24,46.610633850097656,46.79954076604859,45.576608662961284,45.94448162256191,7509200
2025-04-25,46.83930969238281,47.286724780985004,46.27258517774613,46.27258517774613,8108100
2025-04-28,46.968563079833984,47.53528758598574,46.38195303751115,46.92879200749184,15269800
2025-04-29,46.670284271240234,47.18729683824097,45.079479290298174,45.646203801807424,24183100
2025-04-30,44.98005676269531,46.27258632292909,44.463044180046126,45.944480652241225,17948600
2025-05-01,44.79114532470703,46.272585565428734,44.46304345216869,46.232814492157935,15875500
2025-05-02,45.03970718383789,45.556719738972255,44.69171978748695,45.44735118789677,11649800
2025-05-05,45.1192512512207,45.487124199159474,44.89057326775724,45.019823567468116,8084300
2025-05-06,45.19879150390625,45.705863230396915,44.58235500986162,44.75137639017286,9638200
2025-05-07,45.20873260498047,45.67602942668099,44.71160558286378,45.4473514516407,8711100
2025-05-08,47.07793045043945,47.44580720083852,45.825171944412666,45.83511281666039,14499500
2025-05-09,47.22706604003906,47.69436664401897,46.97850253456517,47.286722646752914,8582900
2025-05-12,49.324947357177734,49.85190082556233,48.58919764168626,49.45420145438133,13160600
2025-05-13,50.17005920410156,50.32913970277289,49.116152322695854,49.27523282136718,10427600
2025-05-14,50.02092361450195,50.51805064937675,49.80218650546799,50.070635559433775,8949300
2025-05-15,49.83201599121094,49.951329217749354,49.29512164290214,49.503914100176594,7286600
2025-05-16,50.0805778503418,50.100463387433635,49.56356526428907,49.822073453704625,6099800
2025-05-19,49.742530822753906,50.06069182757992,48.89741636483073,49.42436981792789,9406500
2025-05-20,49.9214973449707,50.25954388996566,49.613281002001855,49.971209291309705,6565400
2025-05-21,49.08632278442383,50.24960202829687,49.006784430403364,49.593394488320236,7515600
2025-05-22,48.99684143066406,49.394544592615965,48.61902759886604,49.06643891508888,6378200
2025-05-23,48.41023254394531,48.88747407436305,48.032418702851196,48.092071523666824,5611900
2025-05-27,48.80793380737305,49.17580676154085,48.2213237380241,48.88747216294358,8936800
2025-05-28,47.85344696044922,48.807929907704455,47.744078411597,48.807929907704455,8419600
2025-05-29,48.31080627441406,48.34063268335683,47.69436980200065,48.17161130897668,8400400
2025-05-30,49.324947357177734,49.6530492435826,48.01253222600135,48.18155360537812,17722800
2025-06-02,47.415977478027344,48.90735865364364,46.76971457759402,48.81787563139553,13019200
2025-06-03,48.77810287475586,48.857641222950505,47.0182728299046,47.276777202509756,12403500
2025-06-04,47.396087646484375,48.81787120851446,47.32649016801673,48.77810392994589,9889300
2025-06-05,46.9785041809082,47.57505509784019,46.55097463308826,47.23700856683787,10095800
2025-06-06,47.34755325317383,47.71659777983356,47.0782492564684,47.517112915067614,7949200
2025-06-09,47.806365966796875,48.44471449267318,47.606881101246195,47.746519365674466,6467700
2025-06-10,48.80378341674805,49.20275312272816,47.716594963052195,47.965950078075494,7942600
2025-06-11,49.74135971069336,50.26999516768367,49.142908927329835,49.2027555276091,10605800
2025-06-12,49.132930755615234,49.41221107495891,48.47463339657045,49.33241561090153,6602200
2025-06-13,48.52450942993164,49.05314108372846,48.28512683291843,48.49458422726918,8701700
2025-06-16,49.142906188964844,49.34239104058932,48.52450657330033,49.12295732331669,5884700
2025-06-17,48.155460357666016,49.12295945690972,48.12553896032272,48.74393860284663,9078700
2025-06-18,47.96595001220703,48.5743771008055,47.81633542145567,48.17540739537326,8418000
2025-06-20,48.07566833496094,48.6142763122336,47.66672608662959,48.29509825525715,22249800
2025-06-23,48.39484405517578,48.454690656085084,47.507140401736386,47.83628719459425,10626500
2025-06-24,48.87360382080078,49.24264833531212,48.72398922593708,48.8337060881895,12550400
2025-06-25,48.0058479309082,48.97334319233966,47.69664621774971,48.893551533856346,6906500
2025-06-26,49.0331916809082,49.06311307838629,47.59690752910133,47.91608178505842,10386300
2025-06-27,49.551849365234375,50.010661869298715,48.95339860383368,49.192777386451105,10695800
2025-06-30,49.08306121826172,49.49200346545546,48.80378469964858,49.45210953769445,9634700
2025-07-01,51.89578628540039,51.99553061617738,48.674118596018545,48.69406746217395,13748000
2025-07-02,52.54411315917969,52.633881157936834,51.82596916912251,51.89578830094948,9461800
2025-07-03,52.753570556640625,53.82081020587271,52.56406202808279,52.65383002684331,6612300
2025-07-07,51.68632888793945,53.13258934263678,51.27738664397676,52.14514139485229,11028600
2025-07-08,52.05537414550781,52.72364785415853,51.86586562163888,52.02545274828041,7523400
2025-07-09,52.43439483642578,52.65382856170273,52.125193114886194,52.49424143555328,5322600
2025-07-10,53.012901306152344,53.15253956792625,52.12519386156901,52.304729856666114,6397200
2025-07-11,53.252281188964844,53.42184465663875,52.42442413223826,52.68375179444515,7698200
2025-07-14,53.19243621826172,53.55150439628809,52.55408391265917,53.21238127965997,6934000
2025-07-15,52.574031829833984,53.61135002724784,52.55408296393867,53.3220971790514,7702700
2025-07-16,53.042823791503906,53.38194692199115,52.6039601305205,52.6039601305205,8242500
2025-07-17,53.0727424621582,53.75098868827616,52.75356821514472,53.16251045693432,6827000
2025-07-18,53.08271789550781,53.57145178831654,52.743594788211986,53.27222641243365,6497300
2025-07-21,53.0727424621582,54.15993093006576,53.04282106551855,53.21238071961946,13055500
2025-07-22,48.763885498046875,51.95563171906814,48.743936632338716,51.58658721560985,33792400
2025-07-23,52.992950439453125,53.13258869595686,49.74135758862126,49.77128278991287,25657000
2025-07-24,52.20499038696289,53.26225751232588,52.10524985648939,52.83336638254657,10219800
2025-07-25,53.26225662231445,53.3320757534507,51.94566185680621,52.723648635100005,6491300
2025-07-28,53.31212615966797,53.800860070956546,52.893207573706235,53.082719902654944,6954500
2025-07-29,51.975582122802734,53.65124884330267,51.94566072578362,53.65124884330267,8443000
2025-07-30,51.975582122802734,52.613930624925146,51.55666354024915,52.25485864126699,7854200
2025-07-31,53.20240783691406,54.56887281070041,52.32467676100751,52.43439362110297,14455100
2025-08-01,52.39449691772461,52.89320716077886,51.74617588466841,52.01547987250057,9540500
2025-08-04,52.633880615234375,53.10266947111666,52.34462775501521,52.56406148412731,7417700
2025-08-05,52.44437026977539,53.192435624141744,52.11521968752276,53.182459288696855,6913100
2025-08-06,52.33465576171875,52.99295315096049,51.95563489977432,52.59398342208663,5390500
2025-08-07,52.81341552734375,53.29217690433706,52.40447328002505,52.663800932408314,6029200
2025-08-08,53.39191818237305,53.68117104072801,52.95305453183457,52.9630270627039,4126600
2025-08-11,53.87067794799805,54.608770770448096,53.20240805896509,53.81083515486503,6690700
2025-08-12,54.020294189453125,54.60877243731898,53.810836797379835,54.17988131744095,6780600
2025-08-13,55.4366340637207,55.64609145875667,54.02029495354516,54.33946921403539,6942100
2025-08-14,56.27446365356445,56.36423165214639,54.67859235083823,55.48650433807562,6647600
2025-08-15,56.16474914550781,56.84299538290148,56.15477280989064,56.773172448152906,5597300
2025-08-18,56.08495330810547,56.40412755830876,55.945315049248684,55.98521278173839,6740600
2025-08-19,56.91281509399414,57.26191074701594,56.164749719069775,56.33430937772115,5987900
2025-08-20,56.62356185913086,57.042476639969905,56.49389612964663,56.75322758861509,7258200
2025-08-21,56.36423110961914,56.4839243098145,54.94789581768954,56.244541714281056,8192100
2025-08-22,58.21943283081055,58.628375078777815,56.852967827338055,56.90283809077656,6320200
2025-08-25,58.12966537475586,58.26930363562392,57.730699458683866,58.04987371348436,3802000
2025-08-26,58.64832305908203,58.78796131654311,57.95012796691949,58.08977002923772,7311100
2025-08-27,58.598453521728516,59.07721489817424,58.269302935189906,58.408944999236624,9848100
2025-08-28,58.33912658691406,58.84780936662396,57.61100627528993,58.83783683578376,7209300
2025-08-29,58.438865661621094,58.5186573209304,57.710749172959346,58.32914880082079,4972500
2025-09-02,58.37902069091797,58.48873755477683,56.84299601146567,57.39157652590273,5675900
2025-09-03,57.60103225708008,58.6981932543197,57.5511619944523,57.97007676635418,6762600
2025-09-04,58.000003814697266,58.08977181222858,57.33173009866254,57.85038921719266,5880100
2025-09-05,58.27000045776367,58.810001373291016,57.7599983215332,58.08000183105469,7378100
2025-09-08,58.20000076293945,58.2599983215332,57.400001525878906,58.130001068115234,6399200
2025-09-09,58.0099983215332,58.15999984741211,57.599998474121094,58.13999938964844,4616400
2025-09-10,57.34000015258789,57.880001068115234,56.61000061035156,57.880001068115234,7207400
2025-09-11,58.709999084472656,58.709999084472656,57.470001220703125,57.540000915527344,5808500
2025-09-12,58.5,60.0,58.47999954223633,59.849998474121094,12020300
2025-09-15,58.95000076293945,59.02000045776367,58.31999969482422,58.959999084472656,4773400
2025-09-16,58.459999084472656,59.38999938964844,58.15999984741211,58.97999954223633,6786900
2025-09-17,58.72999954223633,59.56999969482422,58.220001220703125,58.27000045776367,6252600
2025-09-18,59.2599983215332,59.400001525878906,58.47999954223633,58.79999923706055,5922800
2025-09-19,58.97999954223633,59.52000045776367,58.72999954223633,59.5,13159600
2025-09-22,58.880001068115234,59.18000030517578,58.459999084472656,58.779998779296875,7633800
2025-09-23,58.58000183105469,59.91999816894531,58.459999084472656,59.04999923706055,5898800
2025-09-24,59.91999816894531,60.15999984741211,59.060001373291016,60.099998474121094,10756100
2025-09-25,60.59000015258789,60.630001068115234,59.11000061035156,59.529998779296875,7740100
2025-09-26,61.2400016784668,61.97999954223633,60.459999084472656,60.650001525878906,8641400
2025-09-29,61.119998931884766,62.13999938964844,60.75,61.849998474121094,9788400
2025-09-30,60.970001220703125,62.060001373291016,60.54999923706055,61.709999084472656,6964800
2025-10-01,61.34000015258789,61.59000015258789,60.130001068115234,60.939998626708984,8094400
2025-10-02,59.36000061035156,61.5,59.209999084472656,61.47999954223633,9614600
2025-10-03,60.130001068115234,60.61000061035156,58.66999816894531,59.31999969482422,13031900
2025-10-06,58.189998626708984,59.939998626708984,58.130001068115234,59.939998626708984,8921500
2025-10-07,57.2599983215332,58.65999984741211,56.630001068115234,58.630001068115234,10702900
2025-10-08,56.400001525878906,57.70000076293945,56.2400016784668,57.33000183105469,5430000
2025-10-09,55.91999816894531,56.869998931884766,55.90999984741211,56.779998779296875,5441800
2025-10-10,55.349998474121094,56.54999923706055,55.220001220703125,56.2400016784668,5454400
2025-10-13,55.619998931884766,56.20000076293945,55.349998474121094,55.900001525878906,3993600
2025-10-14,57.150001525878906,57.25,54.33000183105469,54.5099983215332,9005000
2025-10-15,57.79999923706055,58.25,57.0099983215332,57.2599983215332,7976900
2025-10-16,57.34000015258789,58.400001525878906,56.810001373291016,57.88999938964844,6061300
2025-10-17,58.380001068115234,59.16999816894531,57.54999923706055,57.72999954223633,7956200
2025-10-20,58.0,58.560001373291016,57.68000030517578,58.540000915527344,10184600
2025-10-21,66.62000274658203,67.55000305175781,62.36000061035156,63.7599983215332,43706500
2025-10-22,67.30999755859375,67.58999633789062,65.88999938964844,67.05000305175781,18831900
2025-10-23,66.8499984741211,68.4800033569336,66.56999969482422,67.97000122070312,12647200
2025-10-24,69.66000366210938,69.69999694824219,67.29000091552734,67.45999908447266,12564300
